age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
2,Private,185366,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,210673,10th,6,Widowed,Adm-clerical,Other-relative,White,Male,0,0,0,United-States,<=50K
1,Private,107435,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,,217300,Some-college,10,Never-married,,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,,39803,Some-college,10,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,114200,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,,95636,10th,6,Divorced,,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,47589,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,3,United-States,>50K
3,Self-emp-not-inc,168553,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,72887,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,3,United-States,>50K
4,Self-emp-not-inc,244749,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,Cuba,<=50K
2,Self-emp-inc,107231,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,43467,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,4,United-States,<=50K
3,Private,357596,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
3,Private,146497,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,3,United-States,>50K
1,Private,317809,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
4,Private,194573,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,>50K
4,,144461,Assoc-acdm,12,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,>50K
3,Local-gov,240638,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
2,Private,50524,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,203924,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,4,United-States,<=50K
0,Private,179241,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,178811,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,130018,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
3,Private,177927,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
3,Private,187938,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,3,United-States,<=50K
2,Private,91316,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States,>50K
3,Local-gov,230767,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,Cuba,<=50K
4,Private,227332,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,2,United-States,<=50K
4,Private,53114,Some-college,10,Widowed,Sales,Not-in-family,White,Female,1,0,0,United-States,<=50K
0,Private,163870,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,228709,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,172571,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,335542,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,2,3,United-States,<=50K
2,Self-emp-inc,104813,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
4,Private,261437,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,366842,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,,>50K
3,Self-emp-inc,214994,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
4,Private,229709,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,93997,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,2,United-States,>50K
2,Self-emp-inc,91039,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,2,United-States,>50K
3,Private,224198,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,3,United-States,<=50K
3,Private,221336,HS-grad,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,2,Philippines,<=50K
1,Private,128012,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,,<=50K
3,Local-gov,231166,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,79702,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,2,United-States,<=50K
2,,33355,Assoc-acdm,12,Married-civ-spouse,,Husband,White,Male,0,0,1,United-States,<=50K
3,,177557,HS-grad,9,Divorced,,Other-relative,White,Male,0,0,2,United-States,<=50K
0,Private,313444,12th,8,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,247328,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,2,United-States,<=50K
0,Private,114292,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
1,Private,227608,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,220647,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,4,3,United-States,<=50K
0,,30246,11th,7,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,496743,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,<=50K
0,Private,161508,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,2,United-States,<=50K
0,,49819,Some-college,10,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,227594,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,127728,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
1,Private,154950,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,3,2,United-States,>50K
0,Private,148298,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
4,Local-gov,153264,HS-grad,9,Widowed,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,,263220,Some-college,10,Never-married,,Own-child,White,Female,0,0,0,United-States,<=50K
2,Private,180138,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,>50K
1,Private,321709,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,>50K
3,Private,102058,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
3,Self-emp-not-inc,421132,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,,34505,11th,7,Never-married,,Own-child,White,Male,0,0,3,United-States,<=50K
1,Private,93973,11th,7,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,2,Mexico,<=50K
4,Private,355459,12th,8,Widowed,Priv-house-serv,Unmarried,Black,Female,0,0,1,United-States,<=50K
4,Federal-gov,353479,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,2,United-States,>50K
3,Private,228752,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,2,United-States,<=50K
3,Private,281647,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,161615,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,187376,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,<=50K
3,Private,234994,7th-8th,4,Separated,Craft-repair,Unmarried,White,Male,0,0,2,Puerto-Rico,<=50K
4,,169329,9th,5,Married-civ-spouse,,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,109204,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,88879,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,200863,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,223811,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,166275,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,149102,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,306993,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,165867,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,268234,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,2,United-States,>50K
2,Private,109472,9th,5,Divorced,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,418176,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,2,United-States,<=50K
1,Private,380390,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,67603,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,196742,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,<=50K
1,Private,303942,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
4,Self-emp-not-inc,187793,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,140644,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,4,3,United-States,<=50K
0,Private,183264,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,116649,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
4,Local-gov,87052,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
3,Self-emp-not-inc,102869,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
1,Private,157262,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,257200,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
0,Private,95989,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
2,Local-gov,75313,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,,>50K
3,Private,173461,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,>50K
3,Private,349986,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,3,United-States,>50K
1,Private,36222,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,4,United-States,<=50K
2,Self-emp-inc,320811,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
4,Private,82676,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Self-emp-inc,52565,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
4,,121319,HS-grad,9,Never-married,,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,179241,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
1,State-gov,62327,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,60001,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
1,Local-gov,454076,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,>50K
3,Federal-gov,265386,Assoc-acdm,12,Separated,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
3,Private,44671,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
1,Federal-gov,198827,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
4,,22228,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,>50K
0,Self-emp-not-inc,190968,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,1,United-States,<=50K
4,Self-emp-inc,127605,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,3,Italy,>50K
1,Private,318982,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,229636,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,3,2,Mexico,<=50K
4,State-gov,198363,7th-8th,4,Widowed,Other-service,Not-in-family,Black,Female,1,0,2,United-States,<=50K
2,Private,143582,Masters,14,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,0,0,3,United-States,<=50K
2,State-gov,126333,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,<=50K
3,Self-emp-not-inc,182689,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,1,United-States,>50K
0,Private,160120,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,1,0,2,,<=50K
0,Private,50610,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,35890,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,63225,1st-4th,2,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,164519,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Local-gov,73514,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,3,United-States,<=50K
0,,318056,Some-college,10,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
0,,194404,Some-college,10,Never-married,,Own-child,White,Female,0,0,1,United-States,<=50K
1,Federal-gov,182863,Bachelors,13,Separated,Tech-support,Unmarried,White,Male,0,0,2,United-States,<=50K
3,Private,110457,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
1,Self-emp-not-inc,292465,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
3,Private,160631,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,0,Yugoslavia,<=50K
0,Private,378418,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
2,Private,105503,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,79160,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,2,United-States,<=50K
2,Private,199288,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
3,Self-emp-not-inc,204698,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
0,Private,282579,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,2,United-States,<=50K
1,Self-emp-inc,177951,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,258364,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,33404,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,4,0,3,United-States,>50K
4,Federal-gov,31115,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,2,United-States,>50K
2,Private,168071,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
2,Private,35890,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
1,Private,154227,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,161532,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,161153,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,193125,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,>50K
1,Private,126060,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,4,0,2,United-States,>50K
3,Private,186826,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,1,2,United-States,>50K
1,Private,472411,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,300195,Some-college,10,Divorced,Tech-support,Unmarried,Black,Female,0,0,2,United-States,<=50K
4,,91417,Assoc-voc,11,Married-civ-spouse,,Wife,White,Female,0,0,0,United-States,<=50K
0,Private,294406,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,,41385,HS-grad,9,Married-civ-spouse,,Husband,White,Male,2,0,2,United-States,<=50K
4,Local-gov,31532,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,163189,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,594187,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,3,United-States,>50K
2,Private,269323,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,1,2,United-States,>50K
1,Private,96480,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,2,United-States,>50K
4,Private,200316,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
3,Self-emp-inc,120121,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
0,Private,367240,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,117606,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,1,United-States,<=50K
4,Private,169560,10th,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,269890,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,2,United-States,<=50K
2,Private,303426,HS-grad,9,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,2,0,2,Philippines,<=50K
0,Private,112835,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Self-emp-inc,236676,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
0,,171578,Some-college,10,Never-married,,Own-child,Black,Male,0,0,2,United-States,<=50K
1,Private,685955,Bachelors,13,Never-married,Sales,Unmarried,Black,Male,0,0,3,United-States,<=50K
1,Private,218781,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,126540,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
