f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,clase
0.0497337,0.0622333,0.409865,0.0593433,0.0599376,0.0574054,0.067258,0.0604834,0.0570771,0.0609786,0.0578659,-1.20767,0.0680806,0.0556722,0.0622295,-0.372723,0.0576428,-0.22051,0.060412,-0.00266012,0.0841688,0.0607267,-0.0165369,0.0537251,0.0609769,0.0808606,-0.723258,0.0577763,0.0602624,0.0759494,0.0307726,0.0677068,0.0533214,0.651437,0.0606105,0.0600526,0.0665478,0.054323,0.0572502,0.0602,-0.391382,0.455345,0.0803266,0.0233792,0.0599418,0.0594073,0.0683511,0.0407928,0.0665722,0.0608645,1
0.0579671,0.0674297,-0.168597,0.0602847,0.060062,0.059749,0.0521503,0.0602832,0.0545778,0.0592376,0.057352,-0.668834,0.0646662,0.0558813,0.0604312,-0.65712,0.0568794,-0.107091,0.0598408,-0.00268955,0.0812838,0.0606174,-0.284693,0.0649601,0.0601482,0.0799111,-0.0446002,0.0565694,0.0599349,0.071541,0.021384,0.0682686,0.0673702,0.613695,0.0594806,0.0588448,0.0592964,0.0669275,0.0625154,0.060014,-0.0495111,0.757486,0.0576496,0.0129224,0.0599418,0.0592762,0.0676775,0.0537448,0.0662889,0.0622089,1
0.0625433,0.0454199,-0.0217847,0.0605111,0.059958,0.0599249,0.0590297,0.0594197,0.0570884,0.0602309,0.0560059,0.611462,0.0675311,0.0572005,0.0546351,0.0789425,0.0590135,-0.0212077,0.0595179,-0.00269362,0.0747835,0.0595591,-0.0931686,0.0652803,0.0598121,0.0722977,0.940054,0.0655529,0.0601807,0.0677628,0.0908885,0.0626916,0.0618952,-0.249337,0.059597,0.0600259,0.0440663,0.0624623,0.0634592,0.0601368,0.980432,-0.101385,0.0402774,0.00552434,0.0599418,0.0597801,0.0665294,0.157025,0.068015,0.060063,1
0.0525266,0.0578645,-0.0253764,0.0589106,0.0599706,0.0597416,0.057291,0.0612073,0.0582324,0.059759,0.0598312,-0.877479,0.0659941,0.0654278,0.0592848,-0.26565,0.0588629,-0.167535,0.0592109,-0.00267606,0.0546687,0.0599233,0.0748906,0.046172,0.0608328,0.0652282,0.750025,0.058349,0.0592844,0.0631855,0.0218758,0.0600794,0.0560176,0.905316,0.0614427,0.0604315,0.0680103,0.0729455,0.0586548,0.0602477,0.0262644,0.421298,0.0583304,0.0415107,0.0599418,0.0603386,0.056739,0.0479933,0.0480525,0.0596239,1
0.0957113,0.0686863,-0.144698,0.0604678,0.0599376,0.0581748,0.0562871,0.0572024,0.0650958,0.0612556,0.0588313,0.401905,0.0667097,0.0697553,0.0489545,-0.491166,0.054404,-0.0753496,0.0594143,-0.00269402,-0.0428297,0.0613136,0.135489,0.0291203,0.0595559,-0.165719,-0.941127,0.058519,0.059751,0.0485446,0.151327,0.04687,0.0569564,0.0355851,0.0598487,0.0587445,0.0585893,0.063578,0.0559295,0.062018,0.151444,-0.775625,0.047986,0.427216,0.0631315,0.0645118,0.0036641,0.0741953,0.0346054,0.0586192,1
0.0724574,0.0588062,0.165343,0.0593794,0.060215,0.0597906,0.0629336,0.0611447,0.0620277,0.0595329,0.0630887,-0.153767,0.0692316,0.069931,0.0605956,-0.0983695,0.0587137,-0.00876533,0.0592168,-0.00269872,0.0254189,0.0593742,-0.264822,0.0493028,0.0604667,0.0400403,-0.291938,0.0577704,0.0609608,0.0564161,0.00944873,0.0533584,0.0686775,0.178161,0.059451,0.0577407,0.0627776,0.071883,0.0660197,0.0595945,0.625766,-0.311944,0.0373132,0.125158,0.0601846,0.0597735,0.0428546,0.0343758,0.0410358,0.0603084,1
0.0551284,0.0523049,0.0611342,0.0605804,0.0599876,0.0602802,0.0542513,0.0605916,0.0547166,0.0593548,0.057501,0.532885,0.0692257,0.0564161,0.0576686,-0.0299026,0.0594821,-0.180134,0.0596138,-0.00269157,0.0861166,0.0611907,-0.25939,0.060476,0.0597237,0.0788333,0.0102846,0.0638028,0.0607355,0.0652607,0.0904131,0.0594313,0.0464627,-0.288202,0.0599549,0.059317,0.0460706,0.0363902,0.0571855,0.0600878,0.661926,0.160572,0.0509914,0.0205331,0.0599418,0.059653,0.0725003,0.0740919,0.0439777,0.0603349,1
0.0558796,0.0733304,0.143466,0.060545,0.0599376,0.0593444,0.0540949,0.0608328,0.0562166,0.0591789,0.0591133,-0.510229,0.0503221,0.0561005,0.0517282,-0.644375,0.0563427,0.263596,0.0596414,-0.00269815,0.0758001,0.0608837,-0.529424,0.0512136,0.0605761,0.0806839,0.0231473,0.0604657,0.0610424,0.0470442,0.0536547,0.0512756,0.0539139,0.373229,0.0600004,0.0591498,0.0595321,0.0548691,0.062378,0.059557,0.0301849,-0.40233,0.0581725,0.0191296,0.0599418,0.0593008,0.0649808,0.0411042,0.0542436,0.059407,1
0.0845378,0.0748478,-0.0482476,0.0606384,0.0601262,0.059248,0.0554563,0.0590159,0.0618225,0.0609951,0.0632082,1.67917,0.060323,0.0632545,0.0464652,-0.680627,0.0551484,0.246431,0.0596097,-0.00269403,0.039092,0.0589727,-0.489962,0.0403652,0.0579679,0.0406287,0.315428,0.0651469,0.0607225,0.0563176,0.106039,0.0547262,0.0739275,-1.32329,0.0601402,0.0598927,0.0521403,0.0785842,0.0639616,0.0599441,0.406784,-0.614065,0.0437603,0.0962565,0.0599418,0.0613945,0.0502163,0.072662,0.0575873,0.0589951,1
0.0732973,0.0742569,-0.102122,0.0616421,0.0599376,0.0574694,0.0553894,0.0577242,0.0599301,0.0593181,0.0594871,0.269682,0.0627715,0.0597473,0.0479114,-0.751741,0.0549723,-0.0869894,0.06015,-0.0026847,0.0503814,0.0592276,-0.420226,0.0395225,0.0601239,0.0633064,0.376728,0.0636339,0.0602835,0.0616066,0.0837142,0.0592682,0.0862313,-1.30853,0.0593668,0.0592689,0.0465035,0.0834054,0.0569204,0.060283,0.327644,-0.52962,0.0440097,0.0225112,0.0599418,0.0611681,0.0590023,0.097427,0.085337,0.0608713,1
0.048273,0.0476523,-0.209169,0.059729,0.0604742,0.0614603,0.0626488,0.0596921,0.0618974,0.0601756,0.0669192,1.69513,0.0663773,0.0627381,0.0569104,0.450923,0.0626352,-0.285717,0.0603357,-0.00266955,0.0505162,0.0599085,0.206646,0.0920275,0.0602088,0.0470584,-0.76385,0.05806,0.0596472,0.0653608,0.0464678,0.0683773,0.0519461,-1.95311,0.0600921,0.0617386,0.05565,0.0490949,0.0620552,0.0597823,0.368837,0.135655,0.0545589,0.130971,0.0601069,0.0591278,0.0634388,0.0443773,0.0408403,0.059946,1
0.0767179,0.086719,-0.352091,0.0598434,0.0599896,0.059792,0.0647364,0.0596333,0.06247,0.0597696,0.0593283,0.206233,0.0687781,0.0597155,0.0518097,-0.733509,0.0551293,-0.269748,0.0595676,-0.00268906,0.0500712,0.0595697,-0.257511,0.0354517,0.0603226,0.0454448,0.664342,0.0595915,0.0597135,0.0570741,0.0927334,0.0575122,0.0775024,0.343009,0.0602682,0.0603819,0.0586231,0.0782696,0.059605,0.0606071,-0.502005,-0.106962,0.0545475,0.0696566,0.0599418,0.0610913,0.062802,0.0687284,0.164928,0.0592522,1
0.0525178,0.0905707,-0.25836,0.0611023,0.0599376,0.0591295,0.057614,0.0603545,0.0627104,0.059536,0.0615861,-0.898152,0.0495303,0.0612697,0.056942,-0.69984,0.0548035,-0.133205,0.0599808,-0.00269103,0.0531315,0.0599557,-0.402089,0.0287799,0.0609881,0.0670501,0.106524,0.0506317,0.0604584,0.0563042,0.056264,0.0508869,0.0821105,0.805845,0.0602767,0.0589069,0.0949652,0.0908607,0.0578806,0.0605001,-0.561096,-0.339838,0.0482814,0.0354124,0.0599418,0.062364,0.0609133,0.0635398,0.0904788,0.0590766,1
0.0536858,0.0512471,-0.120274,0.0599648,0.0599869,0.060454,0.0612673,0.0607215,0.0558946,0.0604273,0.0573361,0.173742,0.0659584,0.0559556,0.0623734,0.121066,0.0612364,-0.0587935,0.0601956,-0.00267757,0.0955224,0.0606054,-0.0111122,0.0558378,0.0608088,0.0761288,-0.26491,0.0596741,0.0598858,0.0724075,0.0410917,0.0625814,0.0503627,-0.0514378,0.0599218,0.0598946,0.0499176,0.0482433,0.0632794,0.0599605,0.428056,0.573936,0.0523589,-0.008325,0.0599418,0.0595294,0.0682611,0.057751,0.0456769,0.0605992,1
0.050193,0.059098,-0.369179,0.0605525,0.059998,0.0606474,0.0562708,0.0602505,0.0570141,0.059634,0.0566323,-0.0440237,0.0559452,0.0552744,0.0560918,-0.332949,0.0583254,-0.143342,0.0597511,-0.00268769,0.0771119,0.0604968,-0.256375,0.0947726,0.0602098,0.0784607,-0.342701,0.0640702,0.0610935,0.0712994,0.0548896,0.0622748,0.051743,0.0786814,0.0593571,0.0591131,0.0501205,0.0468197,0.0629119,0.0598066,0.417923,0.415415,0.0565523,0.00370046,0.0599418,0.0586248,0.0663459,0.0875517,0.0622498,0.0612447,1
0.0600709,0.0556214,-0.621475,0.0603112,0.0600481,0.0596683,0.0575648,0.0596401,0.0574333,0.0599222,0.058523,-0.866693,0.0673181,0.0584781,0.0575918,-0.216347,0.0576447,-0.278075,0.0596991,-0.00267674,0.0710726,0.060295,-0.0150821,0.0490716,0.0608623,0.0712179,0.6316,0.0644576,0.0591705,0.0688906,0.0743102,0.0623509,0.0560882,0.629252,0.0601565,0.0606407,0.0447284,0.0585099,0.0595173,0.0600304,0.337711,0.447054,0.06357,0.0436909,0.0599418,0.0606621,0.0667164,0.0817062,0.0517667,0.06013,1
0.0620589,0.0643335,0.0239934,0.0596352,0.0600689,0.0600608,0.0579596,0.0591413,0.0639326,0.0597365,0.0613933,1.00649,0.05369,0.0670463,0.0505253,-0.496973,0.057452,-0.0800979,0.0607986,-0.00267333,0.0486943,0.0589089,-0.468983,0.0847259,0.0589278,0.0630289,0.504317,0.058477,0.0596123,0.0586618,0.01745,0.0643329,0.0518611,-0.978739,0.0601272,0.0609718,0.0593921,0.0455351,0.0581107,0.059544,0.155842,0.0339314,0.0602554,0.0486972,0.0599418,0.0588686,0.0558614,0.0646128,0.0644373,0.0607304,1
0.0792123,0.0591734,-0.240961,0.0593836,0.0604118,0.0606681,0.0618849,0.0596715,0.0664622,0.0601909,0.0674697,1.32773,0.0626892,0.0679927,0.0578883,0.0242741,0.0582188,0.0731369,0.0597,-0.00269558,0.0098391,0.0597957,-0.209569,0.074121,0.0595614,0.0254979,-0.401803,0.0626982,0.0617613,0.0618109,0.0431441,0.0585028,0.0572708,-0.557259,0.0591956,0.0589665,0.0713788,0.0571594,0.0707035,0.0599956,0.329035,-0.447044,0.0380356,0.125323,0.060831,0.0597194,0.0453491,0.0584487,0.102624,0.0601706,1
0.0745632,0.067044,-0.00182664,0.0601806,0.0599728,0.0601665,0.0573666,0.0599901,0.0583546,0.0604784,0.0593719,-0.0839641,0.0593075,0.061486,0.051699,-0.455166,0.0562984,1.01481,0.0604412,-0.00269076,0.0573031,0.0588145,-0.369213,0.0755652,0.058094,0.0502887,0.504765,0.0623737,0.0605279,0.0518094,0.0682374,0.0551077,0.0604531,0.317344,0.0596254,0.060063,0.0518158,0.0610874,0.0621898,0.059726,0.385009,-0.00243187,0.0560053,0.0467119,0.0599418,0.0597293,0.054958,0.0537129,0.0460949,0.0587892,1
0.0799674,0.0501372,-0.0153157,0.06203,0.0600317,0.0591284,0.0603802,0.0588671,0.0599337,0.059849,0.0538337,-0.334906,0.0405825,0.0554314,0.0653094,-0.078689,0.0562209,0.397322,0.0598751,-0.00270254,0.0744758,0.0607368,-0.216506,0.0363163,0.0592195,0.0790781,0.683014,0.0666497,0.0604425,0.0643475,0.134238,0.0536579,0.063348,0.746614,0.0592325,0.0579493,0.0381985,0.0798663,0.069914,0.0607861,0.49705,-0.268699,0.0425786,0.0117115,0.0599418,0.0632009,0.0751441,0.137947,0.101834,0.0599629,1
0.0540945,0.0443918,-0.164134,0.0598554,0.0600424,0.0630085,0.061179,0.0599331,0.0561631,0.061153,0.0569472,1.03836,0.0692154,0.0560457,0.0625782,0.70603,0.0651898,-0.144928,0.0606927,-0.00267945,0.0904986,0.060891,0.0340494,0.106185,0.060355,0.0815004,-0.118394,0.0607932,0.0591993,0.0676355,0.0533929,0.0676659,0.0484369,-0.389699,0.0598271,0.0608778,0.0569308,0.0312297,0.0691675,0.0596476,0.444732,0.763725,0.0419301,0.015347,0.0599418,0.0584395,0.0718066,0.0711861,0.0564943,0.0614545,1
0.0622356,0.0783717,-0.502788,0.061243,0.0599973,0.0594937,0.0643127,0.0592271,0.0571367,0.0613284,0.0526131,-0.645522,0.0667558,0.0549036,0.0543362,-0.912705,0.0546837,-0.218126,0.0608036,-0.00267383,0.109422,0.0595916,-0.708894,0.156486,0.060795,0.0764009,-0.420794,0.0631824,0.0598255,0.0758618,0.034937,0.052041,0.0528563,0.994759,0.0588812,0.0626323,0.046769,0.0420369,0.0547465,0.0589795,-0.209433,0.325601,0.0985882,0.00666851,0.0599418,0.0575211,0.0680494,0.0859924,0.0715909,0.0610417,1
0.0729969,0.0631159,0.0477217,0.0594728,0.0599763,0.0604601,0.0560024,0.0600244,0.0596427,0.0605646,0.0619691,-0.326631,0.0631608,0.0692119,0.0727276,-0.000968461,0.0566374,1.06504,0.0597115,-0.0026773,-0.00284786,0.0603134,0.0801133,0.0288819,0.058896,0.0570876,0.244069,0.0630557,0.0603818,0.0635703,0.0324561,0.0514143,0.0939203,0.468082,0.0593314,0.0585317,0.0526275,0.0907722,0.0589144,0.0607368,0.219074,-1.02867,0.0411629,0.063869,0.0600966,0.0627697,0.0303305,0.0642912,0.061162,0.0595096,1
0.0789847,0.0687937,-0.139878,0.0605325,0.0600114,0.0598065,0.0554724,0.0591068,0.0631956,0.0596879,0.0647956,1.23203,0.0648771,0.0604353,0.0518791,-0.489536,0.0556503,0.934733,0.0604807,-0.00270478,0.0341041,0.0587729,-0.543838,0.0453915,0.0566438,0.062247,0.575054,0.0673198,0.061217,0.0581932,0.0910917,0.0515696,0.0693524,-1.18598,0.0592868,0.058999,0.0470457,0.0713561,0.0627104,0.0594889,0.553408,-0.789795,0.0350102,0.0474906,0.0599418,0.0603173,0.0525182,0.0980092,0.117627,0.0604733,1
0.0513804,0.0469784,-0.621896,0.0591457,0.0599376,0.0628699,0.0613567,0.0617055,0.05213,0.0607297,0.0554918,-0.978847,0.0635823,0.055674,0.0791738,0.556909,0.0644326,-0.0915476,0.0594124,-0.00269154,0.0752512,0.0612803,0.956769,0.0608056,0.0608182,0.0743569,0.466851,0.0580827,0.0598707,0.0740763,0.0294517,0.0664071,0.0445907,0.939278,0.0606343,0.0600262,0.0564823,0.0397367,0.0653054,0.0603746,0.112027,0.546375,0.0584621,-0.00728108,0.0599418,0.0604131,0.0669957,0.042262,0.0540226,0.0598182,1
0.0257548,0.0696332,-0.0568645,0.0610125,0.0599376,0.0578523,0.0610494,0.0611489,0.0619962,0.0607599,0.0587654,-0.856329,0.0655942,0.0583064,0.0644519,-0.478958,0.0570534,-0.0621983,0.0613041,-0.00270155,0.0766947,0.0606293,-0.486104,0.110921,0.0610166,0.0958617,0.141414,0.0607164,0.0615633,0.0502568,0.0184252,0.0580832,0.0516827,0.594112,0.0597016,0.0614013,0.0582223,0.0495763,0.0577125,0.0595722,-0.651997,-0.433249,0.0565045,0.0561389,0.0599418,0.0582098,0.0634269,0.0244924,0.0286872,0.05885,1
0.0562775,0.0472042,0.989859,0.0595968,0.0599637,0.0574054,0.0623131,0.0614024,0.054398,0.0596454,0.0525133,-1.11723,0.0582887,0.0594461,0.08241,0.423106,0.0611207,-0.122197,0.0595278,-0.00267998,0.0791253,0.0613076,0.309315,0.0448147,0.0602083,0.0765734,0.518733,0.0623161,0.059836,0.0790888,0.0579637,0.0656918,0.0610488,0.975983,0.0597642,0.0596457,0.0458939,0.0701446,0.0571341,0.0606449,-0.169234,0.510328,0.0763124,-0.0108864,0.0599418,0.0607413,0.074342,0.0532702,0.0448081,0.0607,1
0.0570556,0.0432131,-0.456201,0.0599285,0.060312,0.0621969,0.0633087,0.0614206,0.0548099,0.0603325,0.0575892,-1.07369,0.0666024,0.0598368,0.0835877,1.1209,0.0663288,0.141863,0.058811,-0.00268787,0.0735142,0.0603072,1.32705,0.0508054,0.0601238,0.0711605,-0.991673,0.0613157,0.0594374,0.0738577,0.0324499,0.0664395,0.0633073,1.08399,0.0606357,0.0598991,0.0557919,0.070157,0.060761,0.0602682,0.365393,0.695801,0.0580523,-0.00832864,0.0599418,0.0604458,0.0604664,0.047143,0.041459,0.060293,1
0.0735757,0.0530597,0.208182,0.0588184,0.0610058,0.0605823,0.0598997,0.0611744,0.0650984,0.059058,0.0637718,0.168155,0.0546095,0.068676,0.0631348,0.538236,0.0585211,0.429165,0.0591081,-0.00270024,-0.0106604,0.06137,0.0168479,0.051016,0.0595245,0.0147,0.372615,0.0714247,0.0612533,0.0594741,0.114745,0.0535478,0.0835976,-0.28299,0.0593847,0.0590123,0.0526225,0.0826112,0.0665721,0.0599455,0.470348,-0.837469,0.0345245,0.175543,0.0611168,0.0611618,0.040326,0.0441345,0.0643994,0.0589438,1
0.0664794,0.0734103,-0.199267,0.0603645,0.0599376,0.0593178,0.0576486,0.0581341,0.059813,0.0599199,0.060349,0.531999,0.0585263,0.0564597,0.0499707,-0.568321,0.0557263,-0.0794415,0.0605952,-0.00268219,0.0606532,0.0592241,-0.279233,0.0509396,0.0580033,0.0704977,-0.0946888,0.0607051,0.0602058,0.057402,0.0823543,0.0580253,0.0524286,-0.603116,0.0600227,0.0589519,0.0501495,0.0664024,0.0613936,0.0603731,0.312704,-0.310909,0.0460706,0.0372027,0.0599418,0.0611153,0.0635632,0.0759201,0.0549115,0.0602865,1
0.0678004,0.0630547,0.133941,0.0597768,0.060109,0.0594569,0.0574984,0.0592844,0.0615239,0.0598438,0.0632088,1.26252,0.0666601,0.0649668,0.0478789,-0.534049,0.057149,-0.142245,0.0596389,-0.00268067,0.044144,0.058707,-0.422811,0.0532101,0.0603834,0.0522951,0.444605,0.060535,0.0589669,0.0647057,0.0533273,0.0609539,0.0577005,-0.916811,0.0595358,0.0596531,0.0538195,0.0602312,0.0655868,0.0597062,0.674495,1.01882,0.0411343,0.0540104,0.0599704,0.0598712,0.0511669,0.0526603,0.11218,0.0602736,1
0.0436153,0.0644377,0.0182539,0.0608052,0.05999,0.0608713,0.0670808,0.061055,0.0630356,0.0606664,0.0592165,-0.782593,0.0634296,0.0578074,0.0702455,-0.146087,0.0587746,0.268139,0.061269,-0.00269042,0.0873674,0.0605941,-0.430858,0.0513555,0.0595331,0.0896472,0.914062,0.0540146,0.0605109,0.0455018,0.032332,0.0535795,0.0778742,1.02787,0.0611387,0.0609936,0.0808887,0.0824977,0.0569667,0.059452,-0.605642,-0.494823,0.0714475,0.0569397,0.0599942,0.0598398,0.0544899,0.0162206,0.0105606,0.0586803,1
0.0720947,0.0636098,0.0910561,0.0614851,0.0599376,0.0590837,0.0540423,0.058526,0.0603367,0.0588978,0.0566416,1.2611,0.0454869,0.0610407,0.0475396,-0.605687,0.0554774,-0.117295,0.0598591,-0.00268478,0.0542321,0.0587981,-0.274979,0.0330224,0.0588683,0.0511582,0.341217,0.0637395,0.0599135,0.0635313,0.109624,0.0566401,0.0648679,-1.62644,0.0593364,0.0594052,0.0455402,0.0662525,0.0634084,0.060709,0.607051,-0.217636,0.0518202,0.038429,0.0599418,0.0620191,0.0575595,0.086702,0.0752985,0.0601658,1
0.0380765,0.0526648,-0.445093,0.0591514,0.0604011,0.0607049,0.0674355,0.0600979,0.064164,0.0610181,0.0659448,-0.00475367,0.067222,0.0650368,0.061867,0.339592,0.0615834,-0.202099,0.0606506,-0.00268556,0.0550497,0.0594834,-0.152989,0.0684168,0.0609463,0.0441474,-0.276907,0.0548355,0.0609359,0.0577969,0.0222823,0.0581323,0.0530915,-0.327336,0.0598005,0.0593537,0.0772935,0.0437087,0.0661381,0.059927,-0.0222129,-0.193,0.0478663,0.120516,0.0602315,0.0586893,0.0554031,0.0266927,0.0416145,0.0603165,1
0.0403829,0.0686097,0.0564355,0.0601329,0.0599376,0.0590437,0.057147,0.0610955,0.058137,0.0604524,0.0566187,-0.622739,0.0688777,0.0567875,0.0585013,-0.47202,0.0577822,0.00785663,0.0604474,-0.00269692,0.0653365,0.0609218,-0.399622,0.0578435,0.0592521,0.0894715,0.686659,0.0585745,0.061224,0.0484486,0.0260772,0.0599164,0.0635632,0.62714,0.0611691,0.0591089,0.055585,0.0640165,0.0528059,0.0595179,-0.396123,-0.461012,0.0555318,0.0453553,0.0599418,0.0598168,0.0655665,0.0341964,0.0356892,0.0611012,1
0.0467991,0.0773043,-0.413415,0.0597085,0.0599376,0.0600785,0.0621152,0.0605513,0.0604482,0.0596653,0.0585686,-0.454027,0.0464262,0.0567772,0.0540015,-0.687152,0.0564162,-0.0961015,0.0603543,-0.00267708,0.0584367,0.059514,-0.533468,0.0351036,0.060594,0.0658844,-0.750312,0.0557945,0.0597971,0.0440913,0.0399512,0.0597023,0.0794017,0.578318,0.0603513,0.0594368,0.0709181,0.084518,0.0552446,0.0602818,-0.627745,-0.092194,0.0879309,0.0548621,0.0599418,0.060008,0.0631111,0.0292113,0.0328875,0.061185,1
0.0743788,0.0710307,-0.175312,0.0603861,0.0599763,0.0590472,0.0585483,0.0577257,0.0624384,0.0596021,0.060101,1.0831,0.0407879,0.0578875,0.0443113,-0.821991,0.0548488,-0.034533,0.0598663,-0.00267717,0.0591125,0.0590754,-0.456041,0.0309229,0.059643,0.0637558,0.327493,0.0662389,0.0600145,0.0642132,0.109299,0.058222,0.0797124,-1.47839,0.0590966,0.0589462,0.0488711,0.0788856,0.0654509,0.061397,0.736231,0.182901,0.0389486,0.0472283,0.0599418,0.0611267,0.0629858,0.115848,0.134318,0.0604928,1
0.0611476,0.0434183,0.0420485,0.0608641,0.0599376,0.0605175,0.0615349,0.0606569,0.0535705,0.0604261,0.0524801,-0.483968,0.0691829,0.0579503,0.0712333,0.922013,0.0617761,0.0572459,0.0587761,-0.00269877,0.0660994,0.0610972,0.842703,0.0450924,0.0603925,0.0695067,0.866272,0.0630577,0.0605758,0.0663441,0.103848,0.0600264,0.0639346,0.449717,0.0594998,0.0590058,0.0469822,0.066486,0.0648441,0.0603863,0.686283,-0.241529,0.043915,0.00945196,0.0599418,0.0612994,0.0701461,0.0935839,0.0590576,0.0598642,1
-16.6376,-16.639,-5.72823,-16.6407,-16.6407,-16.6407,-16.6404,-16.6407,-16.6405,-16.6407,-16.6404,-8.64392,-16.6401,-16.6405,-16.6395,-2.95949,-16.6403,-14.9453,-16.6407,-0.025219,-16.6325,-16.6407,-10.0944,-16.6332,-16.6407,-16.6306,-11.1625,-16.6405,-16.6407,-16.6399,-16.6285,-16.6403,-16.6394,-10.7637,-16.6407,-16.6407,-16.639,-16.6384,-16.6405,-16.6407,-15.1019,-14.41,-16.6372,-16.5932,-16.6407,-16.6407,-16.6385,-16.6322,-16.6318,-16.6407,1
0.0700256,0.0619202,1.18514,0.0601932,0.0599376,0.0574054,0.053071,0.0591886,0.0590686,0.059778,0.0564827,-1.20921,0.0658051,0.0563607,0.0562469,-0.426872,0.0558108,-0.27293,0.0599205,-0.00269247,0.0658015,0.0594102,-0.096153,0.0385746,0.0603526,0.0705622,1.08231,0.0636249,0.0601071,0.0704616,0.110466,0.0586366,0.0563915,0.0792824,0.0596911,0.0599388,0.0502369,0.058738,0.0626344,0.0612272,0.548322,0.125447,0.0541617,0.00579907,0.0599418,0.0618321,0.0677571,0.127046,0.0978843,0.0593923,1
0.0671785,0.0557184,-0.12861,0.0599396,0.0602421,0.0591356,0.0571946,0.0598984,0.0600727,0.0601821,0.0571891,0.397332,0.0553253,0.058756,0.0541324,-0.382515,0.0581575,0.0615015,0.0594769,-0.00268969,0.0556556,0.0598371,-0.325173,0.0735725,0.059949,0.0658,0.245026,0.0648078,0.060041,0.0559679,0.0463269,0.0680303,0.0528558,0.0714683,0.0604257,0.0609953,0.0663092,0.0540856,0.0546311,0.0598143,0.348559,-0.312516,0.060886,0.0285907,0.0599418,0.0592275,0.0608785,0.0885007,0.0655833,0.0613398,1
0.067186,0.0606669,-0.102347,0.0605923,0.0600832,0.0594647,0.0531786,0.0593206,0.0600337,0.0593097,0.0627233,1.61698,0.0682743,0.0650304,0.0485193,-0.425577,0.0567693,-0.0794138,0.0598326,-0.00268247,0.0430844,0.0594199,-0.34351,0.0671202,0.0592636,0.0588041,0.313392,0.0630313,0.0608177,0.0581037,0.0658566,0.0588381,0.0556422,-1.71505,0.0597786,0.0604126,0.0605814,0.0531278,0.0591398,0.0600671,0.635607,-0.47048,0.0430272,0.0574951,0.0599418,0.0595825,0.0572408,0.0659483,0.0694544,0.059825,1
0.049755,0.0566846,-0.213072,0.0595196,0.0599685,0.060155,0.0588955,0.0604637,0.0563809,0.0597509,0.05879,-0.34596,0.0668657,0.0572316,0.0614864,-0.15657,0.0587416,-0.263907,0.0600365,-0.00268416,0.070756,0.0597331,-0.0556914,0.045785,0.0603467,0.0695824,-0.754161,0.060404,0.0592067,0.0625004,0.0476983,0.0624523,0.0548057,0.457998,0.0597545,0.0604529,0.0595165,0.0541339,0.0579128,0.0602822,0.0611256,0.344925,0.0651142,0.0278558,0.0599418,0.0603297,0.0660252,0.0561248,0.0518782,0.0602616,1
0.051851,0.0901449,-0.126197,0.0590191,0.0600763,0.0574054,0.0687657,0.0607305,0.0581408,0.0614388,0.0591436,-1.20419,0.0666046,0.0556203,0.057279,-0.922261,0.0548251,-0.189234,0.060049,-0.00267416,0.0802995,0.060345,-0.576865,0.0880535,0.0597138,0.0724031,-0.728665,0.0592413,0.0595696,0.0683005,0.0442985,0.0743959,0.0551236,0.828061,0.0613081,0.0635914,0.0565549,0.0628292,0.0517112,0.0602225,-0.746223,0.0403612,0.115639,0.0059608,0.0600112,0.0592746,0.0694385,0.0398597,0.0781868,0.0593436,1
0.103797,0.0661555,-0.162592,0.0617719,0.059973,0.0584605,0.0620498,0.057684,0.0661962,0.0606772,0.0665922,2.40329,0.0532293,0.065777,0.0473638,-0.579594,0.0548826,0.704526,0.0598951,-0.00269513,0.0173467,0.0580519,-0.413662,0.0357983,0.0585429,0.0433481,0.605424,0.0609035,0.0601034,0.0500939,0.113706,0.0523495,0.0985669,-1.49752,0.0593075,0.0603883,0.0590649,0.0909895,0.0555218,0.0600093,0.238041,-0.677243,0.0571797,0.0699849,0.0599418,0.0622549,0.0410442,0.161306,0.122683,0.0591468,1
